source_id,source_label,theme,group_id,feature_label,profile_type,value_type,column_count,non_missing_count,missing_percent,mean,sd,median,q1,q3,min,max,zero_percent,skewness,extreme_z_percent,observed_levels,summary_basis,unique_overflow
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_forceps_major__25579,Weighted-mean L1 in tract forceps major,numeric_summary,continuous numeric,2,38933,96.1%,0.0016,6.757e-05,0.0016,0.0015,0.0016,0,0.0019,0.0%,-4.303,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_forceps_minor__25580,Weighted-mean L1 in tract forceps minor,numeric_summary,continuous numeric,2,38933,96.1%,0.0013,4.504e-05,0.0013,0.0013,0.0013,0,0.0016,0.0%,-7.3718,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_inferior_fronto_occipital_fasciculus_left__25581,Weighted-mean L1 in tract inferior fronto-occipital fasciculus (left),numeric_summary,continuous numeric,2,38933,96.1%,0.0013,4.713e-05,0.0013,0.0012,0.0013,0,0.0015,0.0%,-8.7844,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_inferior_fronto_occipital_fasciculus_right__25582,Weighted-mean L1 in tract inferior fronto-occipital fasciculus (right),numeric_summary,continuous numeric,2,38933,96.1%,0.0013,4.684e-05,0.0013,0.0012,0.0013,0,0.0015,0.0%,-7.9809,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_inferior_longitudinal_fasciculus_left__25583,Weighted-mean L1 in tract inferior longitudinal fasciculus (left),numeric_summary,continuous numeric,2,38933,96.1%,0.0013,4.29e-05,0.0013,0.0012,0.0013,0,0.0016,0.0%,-6.2935,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_inferior_longitudinal_fasciculus_right__25584,Weighted-mean L1 in tract inferior longitudinal fasciculus (right),numeric_summary,continuous numeric,2,38933,96.1%,0.0013,4.082e-05,0.0013,0.0012,0.0013,0,0.0016,0.0%,-4.3283,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_medial_lemniscus_left__25586,Weighted-mean L1 in tract medial lemniscus (left),numeric_summary,continuous numeric,2,38933,96.1%,0.0014,5.736e-05,0.0014,0.0013,0.0014,0,0.0018,0.0%,-1.5732,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_medial_lemniscus_right__25587,Weighted-mean L1 in tract medial lemniscus (right),numeric_summary,continuous numeric,2,38933,96.1%,0.0014,5.859e-05,0.0014,0.0013,0.0014,0,0.002,0.0%,-2.2472,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_middle_cerebellar_peduncle__25585,Weighted-mean L1 in tract middle cerebellar peduncle,numeric_summary,continuous numeric,2,38933,96.1%,0.0012,0.0001039,0.0012,0.0011,0.0013,0,0.0028,0.1%,-0.9503,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_parahippocampal_part_of_cingulum_left__25575,Weighted-mean L1 in tract parahippocampal part of cingulum (left),numeric_summary,continuous numeric,2,38933,96.1%,0.0012,7.217e-05,0.0012,0.0011,0.0012,0,0.0025,0.0%,0.1761,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_parahippocampal_part_of_cingulum_right__25576,Weighted-mean L1 in tract parahippocampal part of cingulum (right),numeric_summary,continuous numeric,2,38933,96.1%,0.0012,7.23e-05,0.0012,0.0012,0.0012,0,0.002,0.0%,-0.4095,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_posterior_thalamic_radiation_left__25588,Weighted-mean L1 in tract posterior thalamic radiation (left),numeric_summary,continuous numeric,2,38933,96.1%,0.0013,5.8e-05,0.0013,0.0013,0.0013,0,0.0019,0.0%,-3.5545,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_posterior_thalamic_radiation_right__25589,Weighted-mean L1 in tract posterior thalamic radiation (right),numeric_summary,continuous numeric,2,38933,96.1%,0.0013,5.724e-05,0.0013,0.0013,0.0013,0,0.0018,0.0%,-4.4331,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_superior_longitudinal_fasciculus_left__25590,Weighted-mean L1 in tract superior longitudinal fasciculus (left),numeric_summary,continuous numeric,2,38933,96.1%,0.0011,3.616e-05,0.0011,0.0011,0.0011,0,0.0015,0.0%,-1.6015,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_superior_longitudinal_fasciculus_right__25591,Weighted-mean L1 in tract superior longitudinal fasciculus (right),numeric_summary,continuous numeric,2,38933,96.1%,0.0011,3.7e-05,0.0011,0.0011,0.0011,0,0.0015,0.0%,-0.781,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_superior_thalamic_radiation_left__25592,Weighted-mean L1 in tract superior thalamic radiation (left),numeric_summary,continuous numeric,2,38933,96.1%,0.0011,4.284e-05,0.0011,0.0011,0.0011,0,0.0016,0.0%,-2.058,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_superior_thalamic_radiation_right__25593,Weighted-mean L1 in tract superior thalamic radiation (right),numeric_summary,continuous numeric,2,38933,96.1%,0.0011,4.412e-05,0.0011,0.0011,0.0011,0,0.0015,0.0%,-3.2213,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_uncinate_fasciculus_left__25594,Weighted-mean L1 in tract uncinate fasciculus (left),numeric_summary,continuous numeric,2,38933,96.1%,0.0012,4.444e-05,0.0012,0.0011,0.0012,0,0.0024,0.0%,-1.7727,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l1_in_tract_uncinate_fasciculus_right__25595,Weighted-mean L1 in tract uncinate fasciculus (right),numeric_summary,continuous numeric,2,38933,96.1%,0.0012,4.017e-05,0.0012,0.0011,0.0012,0,0.0023,0.0%,-4.1505,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__weighted_mean_l2_in_tract_acoustic_radiation_left__25596,Weighted-mean L2 in tract acoustic radiation (left),numeric_summary,continuous numeric,2,38933,96.1%,0.0007061,4.175e-05,0.0007046,0.0006796,0.000729,0,0.0014,0.0%,-1.8569,,,exact moments; quantiles from deterministic sample,
