source_id,group_id,instance,participant_count,source_participant_count,source_percent
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__weight__23098,all,493092,502505,98.1%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__weight__23098,0,492376,502505,98.0%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__weight__23098,1,20044,502505,4.0%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__weight__23098,2,46385,502505,9.2%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__weight__23098,3,3123,502505,0.6%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__whole_body_fat_mass__23100,all,492309,502505,98.0%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__whole_body_fat_mass__23100,0,491531,502505,97.8%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__whole_body_fat_mass__23100,1,20023,502505,4.0%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__whole_body_fat_mass__23100,2,46341,502505,9.2%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__whole_body_fat_mass__23100,3,3122,502505,0.6%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__whole_body_fat_free_mass__23101,all,493045,502505,98.1%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__whole_body_fat_free_mass__23101,0,492328,502505,98.0%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__whole_body_fat_free_mass__23101,1,20043,502505,4.0%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__whole_body_fat_free_mass__23101,2,46383,502505,9.2%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__whole_body_fat_free_mass__23101,3,3123,502505,0.6%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__whole_body_water_mass__23102,all,493089,502505,98.1%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__whole_body_water_mass__23102,0,492371,502505,98.0%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__whole_body_water_mass__23102,1,20044,502505,4.0%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__whole_body_water_mass__23102,2,46385,502505,9.2%
eye_brain_ukb42577,eye_brain_ukb42577__conventional_risk_factors__bioimpedance_body_composition__body_composition_measurement__whole_body_water_mass__23102,3,3123,502505,0.6%
eye_brain_ukb42577,eye_brain_ukb42577__health_outcomes__disease_outcomes_and_histories__outcome_status_date_attribute__fracture_resulting_from_simple_fall__3005,all,52138,502505,10.4%
eye_brain_ukb42577,eye_brain_ukb42577__health_outcomes__disease_outcomes_and_histories__outcome_status_date_attribute__fracture_resulting_from_simple_fall__3005,0,47462,502505,9.4%
eye_brain_ukb42577,eye_brain_ukb42577__health_outcomes__disease_outcomes_and_histories__outcome_status_date_attribute__fracture_resulting_from_simple_fall__3005,1,1982,502505,0.4%
eye_brain_ukb42577,eye_brain_ukb42577__health_outcomes__disease_outcomes_and_histories__outcome_status_date_attribute__fracture_resulting_from_simple_fall__3005,2,4346,502505,0.9%
eye_brain_ukb42577,eye_brain_ukb42577__health_outcomes__disease_outcomes_and_histories__outcome_status_date_attribute__fracture_resulting_from_simple_fall__3005,3,260,502505,0.1%
eye_brain_ukb42577,eye_brain_ukb42577__health_outcomes__disease_outcomes_and_histories__outcome_status_date_attribute__fractured_bone_site_s__6151,all,52138,502505,10.4%
eye_brain_ukb42577,eye_brain_ukb42577__health_outcomes__disease_outcomes_and_histories__outcome_status_date_attribute__fractured_bone_site_s__6151,0,47462,502505,9.4%
eye_brain_ukb42577,eye_brain_ukb42577__health_outcomes__disease_outcomes_and_histories__outcome_status_date_attribute__fractured_bone_site_s__6151,1,1982,502505,0.4%
eye_brain_ukb42577,eye_brain_ukb42577__health_outcomes__disease_outcomes_and_histories__outcome_status_date_attribute__fractured_bone_site_s__6151,2,4346,502505,0.9%
eye_brain_ukb42577,eye_brain_ukb42577__health_outcomes__disease_outcomes_and_histories__outcome_status_date_attribute__fractured_bone_site_s__6151,3,260,502505,0.1%
eye_brain_ukb42577,eye_brain_ukb42577__health_outcomes__disease_outcomes_and_histories__outcome_status_date_attribute__fractured_broken_bones_in_last_5_years__2463,all,501590,502505,99.8%
eye_brain_ukb42577,eye_brain_ukb42577__health_outcomes__disease_outcomes_and_histories__outcome_status_date_attribute__fractured_broken_bones_in_last_5_years__2463,0,501573,502505,99.8%
eye_brain_ukb42577,eye_brain_ukb42577__health_outcomes__disease_outcomes_and_histories__outcome_status_date_attribute__fractured_broken_bones_in_last_5_years__2463,1,20336,502505,4.0%
eye_brain_ukb42577,eye_brain_ukb42577__health_outcomes__disease_outcomes_and_histories__outcome_status_date_attribute__fractured_broken_bones_in_last_5_years__2463,2,48643,502505,9.7%
eye_brain_ukb42577,eye_brain_ukb42577__health_outcomes__disease_outcomes_and_histories__outcome_status_date_attribute__fractured_broken_bones_in_last_5_years__2463,3,3200,502505,0.6%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_bulk_pipeline_files__bulk_image_pipeline_file_identifier__t1_surface_model_files_and_additional_structural_segmentations__20263,all,40060,502505,8.0%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_bulk_pipeline_files__bulk_image_pipeline_file_identifier__t1_surface_model_files_and_additional_structural_segmentations__20263,2,40017,502505,8.0%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_bulk_pipeline_files__bulk_image_pipeline_file_identifier__t1_surface_model_files_and_additional_structural_segmentations__20263,3,1488,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__discrepancy_between_rfmri_brain_image_and_t1_brain_image__25739,all,37967,502505,7.6%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__discrepancy_between_rfmri_brain_image_and_t1_brain_image__25739,2,37887,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__discrepancy_between_rfmri_brain_image_and_t1_brain_image__25739,3,1493,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__discrepancy_between_tfmri_brain_image_and_t1_brain_image__25740,all,32994,502505,6.6%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__discrepancy_between_tfmri_brain_image_and_t1_brain_image__25740,2,32926,502505,6.6%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__discrepancy_between_tfmri_brain_image_and_t1_brain_image__25740,3,1362,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__echo_time_for_rfmri__25923,all,39645,502505,7.9%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__echo_time_for_rfmri__25923,2,39568,502505,7.9%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__echo_time_for_rfmri__25923,3,1503,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__echo_time_for_tfmri__25924,all,34710,502505,6.9%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__echo_time_for_tfmri__25924,2,34642,502505,6.9%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__echo_time_for_tfmri__25924,3,1366,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__intensity_scaling_for_rfmri__25929,all,39645,502505,7.9%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__intensity_scaling_for_rfmri__25929,2,39568,502505,7.9%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__intensity_scaling_for_rfmri__25929,3,1503,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__intensity_scaling_for_tfmri__25930,all,34710,502505,6.9%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__intensity_scaling_for_tfmri__25930,2,34642,502505,6.9%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__intensity_scaling_for_tfmri__25930,3,1366,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__inverted_temporal_signal_to_noise_ratio_in_pre_processed_rfmri__25743,all,37967,502505,7.6%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__inverted_temporal_signal_to_noise_ratio_in_pre_processed_rfmri__25743,2,37887,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__inverted_temporal_signal_to_noise_ratio_in_pre_processed_rfmri__25743,3,1493,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__inverted_temporal_signal_to_noise_ratio_in_pre_processed_tfmri__25745,all,32994,502505,6.6%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__inverted_temporal_signal_to_noise_ratio_in_pre_processed_tfmri__25745,2,32926,502505,6.6%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__inverted_temporal_signal_to_noise_ratio_in_pre_processed_tfmri__25745,3,1362,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_rfmri_head_motion_averaged_across_space_and_time_points__25741,all,37967,502505,7.6%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_rfmri_head_motion_averaged_across_space_and_time_points__25741,2,37887,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_rfmri_head_motion_averaged_across_space_and_time_points__25741,3,1493,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_tfmri_head_motion_averaged_across_space_and_time_points__25742,all,32994,502505,6.6%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_tfmri_head_motion_averaged_across_space_and_time_points__25742,2,32926,502505,6.6%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_tfmri_head_motion_averaged_across_space_and_time_points__25742,3,1362,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__rfmri_component_amplitudes_dimension_100__25755,all,37927,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__rfmri_component_amplitudes_dimension_100__25755,2,37847,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__rfmri_component_amplitudes_dimension_100__25755,3,1493,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__rfmri_component_amplitudes_dimension_25__25754,all,37927,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__rfmri_component_amplitudes_dimension_25__25754,2,37847,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__rfmri_component_amplitudes_dimension_25__25754,3,1493,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__rfmri_full_correlation_matrix_dimension_100__25751,all,37928,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__rfmri_full_correlation_matrix_dimension_100__25751,2,37848,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__rfmri_full_correlation_matrix_dimension_100__25751,3,1493,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__rfmri_full_correlation_matrix_dimension_25__25750,all,37928,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__rfmri_full_correlation_matrix_dimension_25__25750,2,37848,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__rfmri_full_correlation_matrix_dimension_25__25750,3,1493,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__rfmri_partial_correlation_matrix_dimension_100__25753,all,37928,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__rfmri_partial_correlation_matrix_dimension_100__25753,2,37848,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__rfmri_partial_correlation_matrix_dimension_100__25753,3,1493,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__rfmri_partial_correlation_matrix_dimension_25__25752,all,37928,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__rfmri_partial_correlation_matrix_dimension_25__25752,2,37848,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__rfmri_partial_correlation_matrix_dimension_25__25752,3,1493,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_bulk_image_files__image_file_identifier__functional_brain_images_resting_dicom__20225,all,45395,502505,9.0%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_bulk_image_files__image_file_identifier__functional_brain_images_resting_dicom__20225,2,45394,502505,9.0%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_bulk_image_files__image_file_identifier__functional_brain_images_resting_dicom__20225,3,3160,502505,0.6%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_bulk_image_files__image_file_identifier__functional_brain_images_resting_nifti__20227,all,40597,502505,8.1%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_bulk_image_files__image_file_identifier__functional_brain_images_resting_nifti__20227,2,40595,502505,8.1%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_bulk_image_files__image_file_identifier__functional_brain_images_resting_nifti__20227,3,1503,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_bulk_image_files__image_file_identifier__functional_brain_images_task_dicom__20217,all,39441,502505,7.8%
