source_id,source_label,profile_type,group_variable,group_value,group_value_label,theme,participant_count,with_data_count,missing_count,present_percent
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,10003,Stockport (pilot),Mental health / wellbeing,3792,3775,17,99.6%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,10003,Stockport (pilot),Vision / ophthalmic measurements,3792,3772,20,99.5%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11001,Manchester,Biochemistry biomarkers,13939,13809,130,99.1%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11001,Manchester,Brain MRI,13939,2939,11000,21.1%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11001,Manchester,Cognitive function,13939,4350,9589,31.2%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11001,Manchester,Mental health / wellbeing,13939,13922,17,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11001,Manchester,Vision / ophthalmic measurements,13939,13922,17,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11002,Oxford,Biochemistry biomarkers,14058,13928,130,99.1%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11002,Oxford,Brain MRI,14058,1011,13047,7.2%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11002,Oxford,Cognitive function,14058,4367,9691,31.1%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11002,Oxford,Mental health / wellbeing,14058,14036,22,99.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11002,Oxford,Vision / ophthalmic measurements,14058,14031,27,99.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11003,Cardiff,Biochemistry biomarkers,17878,17723,155,99.1%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11003,Cardiff,Brain MRI,17878,50,17828,0.3%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11003,Cardiff,Cognitive function,17878,3893,13985,21.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11003,Cardiff,Mental health / wellbeing,17878,17866,12,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11003,Cardiff,Vision / ophthalmic measurements,17878,17865,13,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11004,Glasgow,Biochemistry biomarkers,18647,18374,273,98.5%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11004,Glasgow,Brain MRI,18647,1033,17614,5.5%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11004,Glasgow,Cognitive function,18647,4064,14583,21.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11004,Glasgow,Mental health / wellbeing,18647,18631,16,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11004,Glasgow,Vision / ophthalmic measurements,18647,18631,16,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11005,Edinburgh,Biochemistry biomarkers,17194,16722,472,97.3%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11005,Edinburgh,Brain MRI,17194,1912,15282,11.1%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11005,Edinburgh,Cognitive function,17194,5361,11833,31.2%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11005,Edinburgh,Mental health / wellbeing,17194,17172,22,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11005,Edinburgh,Vision / ophthalmic measurements,17194,17171,23,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11006,Stoke,Biochemistry biomarkers,19433,19176,257,98.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11006,Stoke,Brain MRI,19433,2015,17418,10.4%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11006,Stoke,Cognitive function,19433,4057,15376,20.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11006,Stoke,Mental health / wellbeing,19433,19421,12,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11006,Stoke,Vision / ophthalmic measurements,19433,19419,14,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11007,Reading,Biochemistry biomarkers,29408,29201,207,99.3%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11007,Reading,Brain MRI,29408,2041,27367,6.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11007,Reading,Cognitive function,29408,9639,19769,32.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11007,Reading,Mental health / wellbeing,29408,29353,55,99.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11007,Reading,Vision / ophthalmic measurements,29408,29351,57,99.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11008,Bury,Biochemistry biomarkers,28319,27961,358,98.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11008,Bury,Brain MRI,28319,4130,24189,14.6%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11008,Bury,Cognitive function,28319,7212,21107,25.5%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11008,Bury,Mental health / wellbeing,28319,28288,31,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11008,Bury,Vision / ophthalmic measurements,28319,28284,35,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11009,Newcastle,Biochemistry biomarkers,37001,36402,599,98.4%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11009,Newcastle,Brain MRI,37001,6134,30867,16.6%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11009,Newcastle,Cognitive function,37001,10253,26748,27.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11009,Newcastle,Mental health / wellbeing,37001,36988,13,100.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11009,Newcastle,Vision / ophthalmic measurements,37001,36987,14,100.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11010,Leeds,Biochemistry biomarkers,44198,43560,638,98.6%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11010,Leeds,Brain MRI,44198,5013,39185,11.3%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11010,Leeds,Cognitive function,44198,12130,32068,27.4%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11010,Leeds,Mental health / wellbeing,44198,44174,24,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11010,Leeds,Vision / ophthalmic measurements,44198,44170,28,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11011,Bristol,Biochemistry biomarkers,43012,42476,536,98.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11011,Bristol,Brain MRI,43012,183,42829,0.4%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11011,Bristol,Cognitive function,43012,12153,30859,28.3%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11011,Bristol,Mental health / wellbeing,43012,42994,18,100.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11011,Bristol,Vision / ophthalmic measurements,43012,42993,19,100.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11012,Barts,Biochemistry biomarkers,12581,12440,141,98.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11012,Barts,Brain MRI,12581,958,11623,7.6%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11012,Barts,Cognitive function,12581,4246,8335,33.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11012,Barts,Mental health / wellbeing,12581,12462,119,99.1%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11012,Barts,Vision / ophthalmic measurements,12581,12450,131,99.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11013,Nottingham,Biochemistry biomarkers,33875,33569,306,99.1%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11013,Nottingham,Brain MRI,33875,3770,30105,11.1%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11013,Nottingham,Cognitive function,33875,9706,24169,28.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11013,Nottingham,Mental health / wellbeing,33875,33850,25,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11013,Nottingham,Vision / ophthalmic measurements,33875,33849,26,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11014,Sheffield,Biochemistry biomarkers,30388,29874,514,98.3%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11014,Sheffield,Brain MRI,30388,4136,26252,13.6%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11014,Sheffield,Cognitive function,30388,9441,20947,31.1%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11014,Sheffield,Mental health / wellbeing,30388,30355,33,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11014,Sheffield,Vision / ophthalmic measurements,30388,30364,24,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11016,Liverpool,Biochemistry biomarkers,32813,32249,564,98.3%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11016,Liverpool,Brain MRI,32813,4536,28277,13.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11016,Liverpool,Cognitive function,32813,9333,23480,28.4%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11016,Liverpool,Mental health / wellbeing,32813,32789,24,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11016,Liverpool,Vision / ophthalmic measurements,32813,32787,26,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11017,Middlesborough,Biochemistry biomarkers,21286,20906,380,98.2%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11017,Middlesborough,Brain MRI,21286,2836,18450,13.3%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11017,Middlesborough,Cognitive function,21286,6272,15014,29.5%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11017,Middlesborough,Mental health / wellbeing,21286,21273,13,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11017,Middlesborough,Vision / ophthalmic measurements,21286,21271,15,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11018,Hounslow,Biochemistry biomarkers,28875,28130,745,97.4%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11018,Hounslow,Brain MRI,28875,2060,26815,7.1%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11018,Hounslow,Cognitive function,28875,9614,19261,33.3%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11018,Hounslow,Mental health / wellbeing,28875,28772,103,99.6%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11018,Hounslow,Vision / ophthalmic measurements,28875,28808,67,99.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11020,Croydon,Biochemistry biomarkers,27379,26757,622,97.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11020,Croydon,Brain MRI,27379,1226,26153,4.5%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11020,Croydon,Cognitive function,27379,8643,18736,31.6%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11020,Croydon,Mental health / wellbeing,27379,27255,124,99.5%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11020,Croydon,Vision / ophthalmic measurements,27379,27348,31,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11021,Birmingham,Biochemistry biomarkers,25498,24937,561,97.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11021,Birmingham,Brain MRI,25498,2278,23220,8.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11021,Birmingham,Cognitive function,25498,7236,18262,28.4%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11021,Birmingham,Mental health / wellbeing,25498,25383,115,99.5%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11021,Birmingham,Vision / ophthalmic measurements,25498,25463,35,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11022,Swansea,Biochemistry biomarkers,2281,2103,178,92.2%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11022,Swansea,Brain MRI,2281,6,2275,0.3%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11022,Swansea,Cognitive function,2281,587,1694,25.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11022,Swansea,Mental health / wellbeing,2281,2272,9,99.6%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11022,Swansea,Vision / ophthalmic measurements,2281,2271,10,99.6%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11023,Wrexham,Biochemistry biomarkers,649,621,28,95.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11023,Wrexham,Brain MRI,649,90,559,13.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11023,Wrexham,Cognitive function,649,170,479,26.2%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11023,Wrexham,Mental health / wellbeing,649,649,0,100.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,11023,Wrexham,Vision / ophthalmic measurements,649,649,0,100.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,-1,Do not know,Biochemistry biomarkers,217,205,12,94.5%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,-1,Do not know,Brain MRI,217,6,211,2.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,-1,Do not know,Cognitive function,217,43,174,19.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,-1,Do not know,Mental health / wellbeing,217,216,1,99.5%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,-1,Do not know,Vision / ophthalmic measurements,217,216,1,99.5%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,-3,Prefer not to answer,Biochemistry biomarkers,1661,1590,71,95.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,-3,Prefer not to answer,Brain MRI,1661,111,1550,6.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,-3,Prefer not to answer,Cognitive function,1661,404,1257,24.3%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,-3,Prefer not to answer,Mental health / wellbeing,1661,1661,0,100.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,-3,Prefer not to answer,Vision / ophthalmic measurements,1661,1661,0,100.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,1,White,Biochemistry biomarkers,570,550,20,96.5%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,1,White,Brain MRI,570,28,542,4.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,1,White,Cognitive function,570,120,450,21.1%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,1,White,Mental health / wellbeing,570,570,0,100.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,1,White,Vision / ophthalmic measurements,570,570,0,100.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,1001,British,Biochemistry biomarkers,442586,433701,8885,98.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,1001,British,Brain MRI,442586,44591,397995,10.1%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,1001,British,Cognitive function,442586,129936,312650,29.4%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,1001,British,Mental health / wellbeing,442586,442583,3,100.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,1001,British,Vision / ophthalmic measurements,442586,442576,10,100.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,1002,Irish,Biochemistry biomarkers,13207,12833,374,97.2%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,1002,Irish,Brain MRI,13207,1276,11931,9.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,1002,Irish,Cognitive function,13207,3470,9737,26.3%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,1002,Irish,Mental health / wellbeing,13207,13207,0,100.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ethnicity,1002,Irish,Vision / ophthalmic measurements,13207,13206,1,100.0%
