coverage_scope,source_id,node_id,tree_path,instance,participant_count,source_participant_count,source_percent,group_count,feature_count
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_assessment_measurement_body_size_and_anthropometry,Eye-brain ukb42577 > Cardiometabolic physical measures > Assessment measurement > Body size and anthropometry,all,501601,502505,99.8%,12,44
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_device_qc_metadata,Eye-brain ukb42577 > Cardiometabolic physical measures > Device/QC metadata,0,501642,502505,99.8%,6,32
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_device_qc_metadata,Eye-brain ukb42577 > Cardiometabolic physical measures > Device/QC metadata,1,20335,502505,4.0%,6,32
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_device_qc_metadata,Eye-brain ukb42577 > Cardiometabolic physical measures > Device/QC metadata,2,47506,502505,9.5%,6,32
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_device_qc_metadata,Eye-brain ukb42577 > Cardiometabolic physical measures > Device/QC metadata,3,3201,502505,0.6%,6,32
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_device_qc_metadata,Eye-brain ukb42577 > Cardiometabolic physical measures > Device/QC metadata,all,501654,502505,99.8%,6,32
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_device_qc_metadata_blood_pressure_and_pulse,Eye-brain ukb42577 > Cardiometabolic physical measures > Device/QC metadata > Blood pressure and pulse,0,501642,502505,99.8%,4,24
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_device_qc_metadata_blood_pressure_and_pulse,Eye-brain ukb42577 > Cardiometabolic physical measures > Device/QC metadata > Blood pressure and pulse,1,20335,502505,4.0%,4,24
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_device_qc_metadata_blood_pressure_and_pulse,Eye-brain ukb42577 > Cardiometabolic physical measures > Device/QC metadata > Blood pressure and pulse,2,43261,502505,8.6%,4,24
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_device_qc_metadata_blood_pressure_and_pulse,Eye-brain ukb42577 > Cardiometabolic physical measures > Device/QC metadata > Blood pressure and pulse,3,2957,502505,0.6%,4,24
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_device_qc_metadata_blood_pressure_and_pulse,Eye-brain ukb42577 > Cardiometabolic physical measures > Device/QC metadata > Blood pressure and pulse,all,501654,502505,99.8%,4,24
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_device_qc_metadata_body_size_and_anthropometry,Eye-brain ukb42577 > Cardiometabolic physical measures > Device/QC metadata > Body size and anthropometry,0,500789,502505,99.7%,2,8
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_device_qc_metadata_body_size_and_anthropometry,Eye-brain ukb42577 > Cardiometabolic physical measures > Device/QC metadata > Body size and anthropometry,1,20334,502505,4.0%,2,8
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_device_qc_metadata_body_size_and_anthropometry,Eye-brain ukb42577 > Cardiometabolic physical measures > Device/QC metadata > Body size and anthropometry,2,47506,502505,9.5%,2,8
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_device_qc_metadata_body_size_and_anthropometry,Eye-brain ukb42577 > Cardiometabolic physical measures > Device/QC metadata > Body size and anthropometry,3,3201,502505,0.6%,2,8
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_device_qc_metadata_body_size_and_anthropometry,Eye-brain ukb42577 > Cardiometabolic physical measures > Device/QC metadata > Body size and anthropometry,all,500839,502505,99.7%,2,8
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_missing_failure_note,Eye-brain ukb42577 > Cardiometabolic physical measures > Missing/failure note,0,1044,502505,0.2%,5,5
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_missing_failure_note,Eye-brain ukb42577 > Cardiometabolic physical measures > Missing/failure note,all,1044,502505,0.2%,5,5
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_missing_failure_note_body_size_and_anthropometry,Eye-brain ukb42577 > Cardiometabolic physical measures > Missing/failure note > Body size and anthropometry,0,1044,502505,0.2%,5,5
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_cardiometabolic_physical_measures_missing_failure_note_body_size_and_anthropometry,Eye-brain ukb42577 > Cardiometabolic physical measures > Missing/failure note > Body size and anthropometry,all,1044,502505,0.2%,5,5
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers,0,469602,502505,93.5%,30,60
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers,1,17877,502505,3.6%,30,60
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers,all,470857,502505,93.7%,30,60
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement,0,469602,502505,93.5%,30,60
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement,1,17877,502505,3.6%,30,60
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement,all,470857,502505,93.7%,30,60
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_glycemic_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Glycemic biomarkers,0,466504,502505,92.8%,2,4
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_glycemic_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Glycemic biomarkers,1,15685,502505,3.1%,2,4
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_glycemic_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Glycemic biomarkers,all,467910,502505,93.1%,2,4
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_kidney_function_and_urine_chemistry,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Kidney function and urine chemistry,0,469558,502505,93.4%,4,8
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_kidney_function_and_urine_chemistry,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Kidney function and urine chemistry,1,17864,502505,3.6%,4,8
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_kidney_function_and_urine_chemistry,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Kidney function and urine chemistry,all,470815,502505,93.7%,4,8
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_lipid_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Lipid biomarkers,0,469589,502505,93.4%,7,14
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_lipid_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Lipid biomarkers,1,17877,502505,3.6%,7,14
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_lipid_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Lipid biomarkers,all,470844,502505,93.7%,7,14
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_liver_enzymes_and_bilirubin,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Liver enzymes and bilirubin,0,469602,502505,93.5%,6,12
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_liver_enzymes_and_bilirubin,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Liver enzymes and bilirubin,1,17870,502505,3.6%,6,12
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_liver_enzymes_and_bilirubin,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Liver enzymes and bilirubin,all,470857,502505,93.7%,6,12
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_mineral_and_vitamin_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Mineral and vitamin biomarkers,0,448350,502505,89.2%,3,6
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_mineral_and_vitamin_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Mineral and vitamin biomarkers,1,17038,502505,3.4%,3,6
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_mineral_and_vitamin_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Mineral and vitamin biomarkers,all,449952,502505,89.5%,3,6
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_protein_inflammation_and_growth_factor_biomarkers,"Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Protein, inflammation, and growth-factor biomarkers",0,468568,502505,93.2%,5,10
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_protein_inflammation_and_growth_factor_biomarkers,"Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Protein, inflammation, and growth-factor biomarkers",1,17837,502505,3.5%,5,10
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_protein_inflammation_and_growth_factor_biomarkers,"Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Protein, inflammation, and growth-factor biomarkers",all,469855,502505,93.5%,5,10
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_sex_hormone_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Sex hormone biomarkers,0,425846,502505,84.7%,3,6
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_sex_hormone_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Sex hormone biomarkers,1,16040,502505,3.2%,3,6
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_sex_hormone_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Sex hormone biomarkers,all,428174,502505,85.2%,3,6
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history,Eye-brain ukb42577 > Clinical outcomes and disease history,0,501642,502505,99.8%,85,3053
all,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history,Eye-brain ukb42577 > Clinical outcomes and disease history,1,20335,502505,4.0%,85,3053
